group_desc	supergroup1	series_code	group_code	primary_option_code	series_desc	option_desc	currency	price	part_code	id	part_desc	optional	obsolete	cost	compacted_part_desc	obsolete1	compulsory	BAM	BHZ	BLT	BRK	BST	BVT	CLA	CHT	CHR	CPH	ELT	EMK	FCL	FTN	FTP	HYD	LEV	LTY	MHT	MLT	STG	VWY	TRD	WBS	PED	MOD	APP	AQU	no_attr
BATTERY	BATTERY	F807	760	F807760108	ERP16-20ATF / ERP30-40TH	BATT - 48V 800AH WC SBE (16ATF-LWB)	EUR	5445	F807524247310	F807760108F807524247310	Batt - 800Ah Wc/Sbe/Aqua+Airmix	Y	N	3263.9376440000001	 Batt800AhWc/Sbe/Aqua+Airmix	N	N					SBE																							Aquamatic,Air Mix	
BATTERY	BATTERY	F807	760	F807760109	ERP16-20ATF / ERP30-40TH	BATT - 48V 575AH WC DIN (16ATF-LWB)	EUR	4170	F807524247224	F807760109F807524247224	Batt - 575Ah Wc/Din	Y	N	2474.7928120000001	 Batt575AhWc/Din	N	N					DIN																								
BATTERY	BATTERY	F807	760	F807760109	ERP16-20ATF / ERP30-40TH	BATT - 48V 575AH WC DIN (16ATF-LWB)	EUR	4170	F807524247253	F807760109F807524247253	Batt - 575Ah Wc/Din/Aqua	Y	N	2666.6477209999998	 Batt575AhWc/Din/Aqua	N	N					DIN																							Aquamatic	
BATTERY	BATTERY	F807	760	F807760109	ERP16-20ATF / ERP30-40TH	BATT - 48V 575AH WC DIN (16ATF-LWB)	EUR	4170	F807524247282	F807760109F807524247282	Batt - 575Ah Wc/Din/Air Mix	Y	N	2666.6477209999998	 Batt575AhWc/Din/AirMix	N	N					DIN																							Air Mix	
BATTERY	BATTERY	F807	760	F807760109	ERP16-20ATF / ERP30-40TH	BATT - 48V 575AH WC DIN (16ATF-LWB)	EUR	4170	F807524247311	F807760109F807524247311	Batt - 575Ah Wc/Din/Aqua+Airmix	Y	N	2858.5026290000001	 Batt575AhWc/Din/Aqua+Airmix	N	N					DIN																							Aquamatic,Air Mix	
BATTERY	BATTERY	F807	760	F807760110	ERP16-20ATF / ERP30-40TH	BATT - 48V 625AH WC DIN (16ATF-LWB)	EUR	4385	F807524247225	F807760110F807524247225	Batt - 625Ah Wc/Din	Y	N	2603.8326139999999	 Batt625AhWc/Din	N	N					DIN																								
BATTERY	BATTERY	F807	760	F807760110	ERP16-20ATF / ERP30-40TH	BATT - 48V 625AH WC DIN (16ATF-LWB)	EUR	4385	F807524247254	F807760110F807524247254	Batt - 625Ah Wc/Din/Aqua	Y	N	2795.7020929999999	 Batt625AhWc/Din/Aqua	N	N					DIN																							Aquamatic	
BATTERY	BATTERY	F807	760	F807760110	ERP16-20ATF / ERP30-40TH	BATT - 48V 625AH WC DIN (16ATF-LWB)	EUR	4385	F807524247283	F807760110F807524247283	Batt - 625Ah Wc/Din/Air Mix	Y	N	2795.7020929999999	 Batt625AhWc/Din/AirMix	N	N					DIN																							Air Mix	
BATTERY	BATTERY	F807	760	F807760110	ERP16-20ATF / ERP30-40TH	BATT - 48V 625AH WC DIN (16ATF-LWB)	EUR	4385	F807524247312	F807760110F807524247312	Batt - 625Ah Wc/Din/Aqua+Airmix	Y	N	2987.557002	 Batt625AhWc/Din/Aqua+Airmix	N	N					DIN																							Aquamatic,Air Mix	
BATTERY	BATTERY	F807	760	F807760111	ERP16-20ATF / ERP30-40TH	BATT - 48V 575AH WC DIN (18-20ATF-S	EUR	4170	F807524247224	F807760111F807524247224	Batt - 575Ah Wc/Din	Y	N	2474.7928120000001	 Batt575AhWc/Din	N	N					DIN																								
BATTERY	BATTERY	F807	760	F807760111	ERP16-20ATF / ERP30-40TH	BATT - 48V 575AH WC DIN (18-20ATF-S	EUR	4170	F807524247253	F807760111F807524247253	Batt - 575Ah Wc/Din/Aqua	Y	N	2666.6477209999998	 Batt575AhWc/Din/Aqua	N	N					DIN																							Aquamatic	
BATTERY	BATTERY	F807	760	F807760111	ERP16-20ATF / ERP30-40TH	BATT - 48V 575AH WC DIN (18-20ATF-S	EUR	4170	F807524247282	F807760111F807524247282	Batt - 575Ah Wc/Din/Air Mix	Y	N	2666.6477209999998	 Batt575AhWc/Din/AirMix	N	N					DIN																							Air Mix	
BATTERY	BATTERY	F807	760	F807760111	ERP16-20ATF / ERP30-40TH	BATT - 48V 575AH WC DIN (18-20ATF-S	EUR	4170	F807524247311	F807760111F807524247311	Batt - 575Ah Wc/Din/Aqua+Airmix	Y	N	2858.5026290000001	 Batt575AhWc/Din/Aqua+Airmix	N	N					DIN																							Aquamatic,Air Mix	
BATTERY	BATTERY	F807	760	F807760112	ERP16-20ATF / ERP30-40TH	BATT - 48V 625AH WC DIN (18-20ATF-S	EUR	4385	F807524247225	F807760112F807524247225	Batt - 625Ah Wc/Din	Y	N	2603.8326139999999	 Batt625AhWc/Din	N	N					DIN																								
BATTERY	BATTERY	F807	760	F807760112	ERP16-20ATF / ERP30-40TH	BATT - 48V 625AH WC DIN (18-20ATF-S	EUR	4385	F807524247254	F807760112F807524247254	Batt - 625Ah Wc/Din/Aqua	Y	N	2795.7020929999999	 Batt625AhWc/Din/Aqua	N	N					DIN																							Aquamatic	
BATTERY	BATTERY	F807	760	F807760112	ERP16-20ATF / ERP30-40TH	BATT - 48V 625AH WC DIN (18-20ATF-S	EUR	4385	F807524247283	F807760112F807524247283	Batt - 625Ah Wc/Din/Air Mix	Y	N	2795.7020929999999	 Batt625AhWc/Din/AirMix	N	N					DIN																							Air Mix	
BATTERY	BATTERY	F807	760	F807760112	ERP16-20ATF / ERP30-40TH	BATT - 48V 625AH WC DIN (18-20ATF-S	EUR	4385	F807524247312	F807760112F807524247312	Batt - 625Ah Wc/Din/Aqua+Airmix	Y	N	2987.557002	 Batt625AhWc/Din/Aqua+Airmix	N	N					DIN																							Aquamatic,Air Mix	
BATTERY	BATTERY	F807	760	F807760113	ERP16-20ATF / ERP30-40TH	BATT - 48V 500AH WC SBE (18ATF-SWB)	EUR	3710	F807524247228	F807760113F807524247228	Batt - 500Ah Wc/Sbe	Y	N	2141.308853	 Batt500AhWc/Sbe	N	N					SBE																								
BATTERY	BATTERY	F807	760	F807760113	ERP16-20ATF / ERP30-40TH	BATT - 48V 500AH WC SBE (18ATF-SWB)	EUR	3710	F807524247257	F807760113F807524247257	Batt - 500Ah Wc/Sbe/Aqua	Y	N	2333.178332	 Batt500AhWc/Sbe/Aqua	N	N					SBE																							Aquamatic	
BATTERY	BATTERY	F807	760	F807760113	ERP16-20ATF / ERP30-40TH	BATT - 48V 500AH WC SBE (18ATF-SWB)	EUR	3710	F807524247286	F807760113F807524247286	Batt - 500Ah Wc/Sbe/Air Mix	Y	N	2333.178332	 Batt500AhWc/Sbe/AirMix	N	N					SBE																							Air Mix	
BATTERY	BATTERY	F807	760	F807760113	ERP16-20ATF / ERP30-40TH	BATT - 48V 500AH WC SBE (18ATF-SWB)	EUR	3710	F807524247315	F807760113F807524247315	Batt - 500Ah Wc/Sbe/Aqua+Airmix	Y	N	2525.0332410000001	 Batt500AhWc/Sbe/Aqua+Airmix	N	N					SBE																							Aquamatic,Air Mix	
BATTERY	BATTERY	F807	760	F807760114	ERP16-20ATF / ERP30-40TH	BATT - 48V 625AH WC SBE (18ATF-SWB)	EUR	4510	F807524247229	F807760114F807524247229	Batt - 625Ah Wc/Sbe	Y	N	2603.8326139999999	 Batt625AhWc/Sbe	N	N					SBE																								
BATTERY	BATTERY	F807	760	F807760114	ERP16-20ATF / ERP30-40TH	BATT - 48V 625AH WC SBE (18ATF-SWB)	EUR	4510	F807524247258	F807760114F807524247258	Batt - 625Ah Wc/Sbe/Aqua	Y	N	2795.7020929999999	 Batt625AhWc/Sbe/Aqua	N	N					SBE																							Aquamatic	
BATTERY	BATTERY	F807	760	F807760114	ERP16-20ATF / ERP30-40TH	BATT - 48V 625AH WC SBE (18ATF-SWB)	EUR	4510	F807524247287	F807760114F807524247287	Batt - 625Ah Wc/Sbe/Air Mix	Y	N	2795.7020929999999	 Batt625AhWc/Sbe/AirMix	N	N					SBE																							Air Mix	
BATTERY	BATTERY	F807	760	F807760114	ERP16-20ATF / ERP30-40TH	BATT - 48V 625AH WC SBE (18ATF-SWB)	EUR	4510	F807524247316	F807760114F807524247316	Batt - 625Ah Wc/Sbe/Aqua+Airmix	Y	N	2987.557002	 Batt625AhWc/Sbe/Aqua+Airmix	N	N					SBE																							Aquamatic,Air Mix	
BATTERY	BATTERY	F807	760	F807760115	ERP16-20ATF / ERP30-40TH	BATT - 48V 750AH WC SBE (18ATF-SWB)	EUR	4725	F807524247230	F807760115F807524247230	Batt - 750Ah Wc/Sbe	Y	N	2729.4628269999998	 Batt750AhWc/Sbe	N	N					SBE																								
BATTERY	BATTERY	F807	760	F807760115	ERP16-20ATF / ERP30-40TH	BATT - 48V 750AH WC SBE (18ATF-SWB)	EUR	4725	F807524247259	F807760115F807524247259	Batt 750Ah Wc/Sbe/Aqua	Y	N	2921.317736	 Batt750AhWc/Sbe/Aqua	N	N					SBE																							Aquamatic	
BATTERY	BATTERY	F807	760	F807760115	ERP16-20ATF / ERP30-40TH	BATT - 48V 750AH WC SBE (18ATF-SWB)	EUR	4725	F807524247288	F807760115F807524247288	Batt - 750Ah Wc/Sbe/Air Mix	Y	N	2921.317736	 Batt750AhWc/Sbe/AirMix	N	N					SBE																							Air Mix	
BATTERY	BATTERY	F807	760	F807760115	ERP16-20ATF / ERP30-40TH	BATT - 48V 750AH WC SBE (18ATF-SWB)	EUR	4725	F807524247317	F807760115F807524247317	Batt - 750Ah Wc/Sbe/Aqua+Airmix	Y	N	3113.1872159999998	 Batt750AhWc/Sbe/Aqua+Airmix	N	N					SBE																							Aquamatic,Air Mix	
BATTERY	BATTERY	F807	760	F807760116	ERP16-20ATF / ERP30-40TH	BATT - 48V 800AH WC SBE (18ATF-SWB)	EUR	5445	F807524247231	F807760116F807524247231	Batt - 800Ah Wc/Sbe	Y	N	2880.2132550000001	 Batt800AhWc/Sbe	N	N					SBE																								
BATTERY	BATTERY	F807	760	F807760116	ERP16-20ATF / ERP30-40TH	BATT - 48V 800AH WC SBE (18ATF-SWB)	EUR	5445	F807524247260	F807760116F807524247260	Batt - 800Ah Wc/Sbe/Aqua	Y	N	3072.0681639999998	 Batt800AhWc/Sbe/Aqua	N	N					SBE																							Aquamatic	
BATTERY	BATTERY	F807	760	F807760116	ERP16-20ATF / ERP30-40TH	BATT - 48V 800AH WC SBE (18ATF-SWB)	EUR	5445	F807524247289	F807760116F807524247289	Batt - 800Ah Wc/Sbe/Air Mix	Y	N	3072.0681639999998	 Batt800AhWc/Sbe/AirMix	N	N					SBE																							Air Mix	
BATTERY	BATTERY	F807	760	F807760116	ERP16-20ATF / ERP30-40TH	BATT - 48V 800AH WC SBE (18ATF-SWB)	EUR	5445	F807524247318	F807760116F807524247318	Batt - 800Ah Wc/Sbe/Aqua+Airmix	Y	N	3263.9376440000001	 Batt800AhWc/Sbe/Aqua+Airmix	N	N					SBE																							Aquamatic,Air Mix	
BATTERY	BATTERY	F807	760	F807760117	ERP16-20ATF / ERP30-40TH	BATT - 48V 525AH WC SBE (20ATF-SWB)	EUR	3855	F807524247232	F807760117F807524247232	Batt - 525Ah Wc/Sbe	Y	N	2226.9711149999998	 Batt525AhWc/Sbe	N	N					SBE																								
BATTERY	BATTERY	F807	760	F807760117	ERP16-20ATF / ERP30-40TH	BATT - 48V 525AH WC SBE (20ATF-SWB)	EUR	3855	F807524247261	F807760117F807524247261	Batt - 525Ah Wc/Sbe/Aqua	Y	N	2418.826024	 Batt525AhWc/Sbe/Aqua	N	N					SBE																							Aquamatic	
BATTERY	BATTERY	F807	760	F807760117	ERP16-20ATF / ERP30-40TH	BATT - 48V 525AH WC SBE (20ATF-SWB)	EUR	3855	F807524247290	F807760117F807524247290	Batt - 525Ah Wc/Sbe/Air Mix	Y	N	2418.826024	 Batt525AhWc/Sbe/AirMix	N	N					SBE																							Air Mix	
BATTERY	BATTERY	F807	760	F807760117	ERP16-20ATF / ERP30-40TH	BATT - 48V 525AH WC SBE (20ATF-SWB)	EUR	3855	F807524247319	F807760117F807524247319	Batt - 525Ah Wc/Sbe/Aqua+Airmix	Y	N	2610.6809320000002	 Batt525AhWc/Sbe/Aqua+Airmix	N	N					SBE																							Aquamatic,Air Mix	
BATTERY	BATTERY	F807	760	F807760118	ERP16-20ATF / ERP30-40TH	BATT - 48V 625AH WC SBE (20ATF-SWB)	EUR	4510	F807524247233	F807760118F807524247233	Batt - 625Ah Wc/Sbe	Y	N	2603.8326139999999	 Batt625AhWc/Sbe	N	N					SBE																								
BATTERY	BATTERY	F807	760	F807760118	ERP16-20ATF / ERP30-40TH	BATT - 48V 625AH WC SBE (20ATF-SWB)	EUR	4510	F807524247262	F807760118F807524247262	Batt - 625Ah Wc/Sbe/Aqua	Y	N	2795.7020929999999	 Batt625AhWc/Sbe/Aqua	N	N					SBE																							Aquamatic	
BATTERY	BATTERY	F807	760	F807760118	ERP16-20ATF / ERP30-40TH	BATT - 48V 625AH WC SBE (20ATF-SWB)	EUR	4510	F807524247291	F807760118F807524247291	Batt - 625Ah Wc/Sbe/Air Mix	Y	N	2795.7020929999999	 Batt625AhWc/Sbe/AirMix	N	N					SBE																							Air Mix	
BATTERY	BATTERY	F807	760	F807760118	ERP16-20ATF / ERP30-40TH	BATT - 48V 625AH WC SBE (20ATF-SWB)	EUR	4510	F807524247320	F807760118F807524247320	Batt - 625Ah Wc/Sbe/Aqua+Airmix	Y	N	2987.557002	 Batt625AhWc/Sbe/Aqua+Airmix	N	N					SBE																							Aquamatic,Air Mix	
BATTERY	BATTERY	F807	760	F807760119	ERP16-20ATF / ERP30-40TH	BATT - 48V 750AH WC SBE (20ATF-SWB)	EUR	4725	F807524247234	F807760119F807524247234	Batt - 750Ah Wc/Sbe	Y	N	2729.4628269999998	 Batt750AhWc/Sbe	N	N					SBE																								
BATTERY	BATTERY	F807	760	F807760119	ERP16-20ATF / ERP30-40TH	BATT - 48V 750AH WC SBE (20ATF-SWB)	EUR	4725	F807524247263	F807760119F807524247263	Batt - 750Ah Wc/Sbe/Aqua	Y	N	2921.317736	 Batt750AhWc/Sbe/Aqua	N	N					SBE																							Aquamatic	
BATTERY	BATTERY	F807	760	F807760119	ERP16-20ATF / ERP30-40TH	BATT - 48V 750AH WC SBE (20ATF-SWB)	EUR	4725	F807524247292	F807760119F807524247292	Batt - 750Ah Wc/Sbe/Air Mix	Y	N	2921.317736	 Batt750AhWc/Sbe/AirMix	N	N					SBE																							Air Mix	
BATTERY	BATTERY	F807	760	F807760119	ERP16-20ATF / ERP30-40TH	BATT - 48V 750AH WC SBE (20ATF-SWB)	EUR	4725	F807524247321	F807760119F807524247321	Batt - 750Ah Wc/Sbe/Aqua+Airmix	Y	N	3113.1872159999998	 Batt750AhWc/Sbe/Aqua+Airmix	N	N					SBE																							Aquamatic,Air Mix	
HOSES	MAST	F807	620	F807620001	ERP16-20ATF / ERP30-40TH	3 WAY HOSES : FOR 2 STG LFL MAST	EUR	295	F8071538231	F807620001F8071538231	3 Way Hoses : 2 Stg Lfl 3830Mm	Y	N	71.717920579999998	 3WayHoses:2StgLfl3830Mm	N	N																		LFL	3830 MM		2 Stages	3 Ways							
HOSES	MAST	F807	620	F807620001	ERP16-20ATF / ERP30-40TH	3 WAY HOSES : FOR 2 STG LFL MAST	EUR	295	F8071538252	F807620001F8071538252	3 Way Hoses : 2 Stg Lfl 3330Mm	Y	N	69.415719960000004	 3WayHoses:2StgLfl3330Mm	N	N																		LFL	3330 MM		2 Stages	3 Ways							
HOSES	MAST	F807	620	F807620001	ERP16-20ATF / ERP30-40TH	3 WAY HOSES : FOR 2 STG LFL MAST	EUR	295	F8071538253	F807620001F8071538253	3 Way Hoses : 2 Stg Lfl 4330Mm	Y	N	74.005550310000004	 3WayHoses:2StgLfl4330Mm	N	N																		LFL	4330 MM		2 Stages	3 Ways							
HOSES	MAST	F807	620	F807620001	ERP16-20ATF / ERP30-40TH	3 WAY HOSES : FOR 2 STG LFL MAST	EUR	295	F8071549750	F807620001F8071549750	H/Hose 3 Func 2 Lfl 3330	Y	N	62.8005359	 H/Hose3Func2Lfl3330	N	N																		LFL	3330 MM		2 Stages	3 Ways							
HOSES	MAST	F807	620	F807620001	ERP16-20ATF / ERP30-40TH	3 WAY HOSES : FOR 2 STG LFL MAST	EUR	295	F8071549755	F807620001F8071549755	H/Hose 3 Func 2 Lfl 3830	Y	N	64.432475580000002	 H/Hose3Func2Lfl3830	N	N																		LFL	3830 MM		2 Stages	3 Ways							
HOSES	MAST	F807	620	F807620001	ERP16-20ATF / ERP30-40TH	3 WAY HOSES : FOR 2 STG LFL MAST	EUR	295	F8071549760	F807620001F8071549760	H/Hose 3 Func 2 Lfl 4330	Y	N	67.361224469999996	 H/Hose3Func2Lfl4330	N	N																		LFL	4330 MM		2 Stages	3 Ways							
HOSES	MAST	F807	620	F807620001	ERP16-20ATF / ERP30-40TH	3 WAY HOSES : FOR 2 STG LFL MAST	EUR	295	F8071608681	F807620001F8071608681	Hose Attach Parts 3 Func 2 Lfl	Y	N	45.067762770000002	 HoseAttachParts3Func2Lfl	N	N																		LFL			2 Stages	3 Ways							
HOSES	MAST	F807	620	F807620001	ERP16-20ATF / ERP30-40TH	3 WAY HOSES : FOR 2 STG LFL MAST	EUR	295	F8071608765	F807620001F8071608765	Hose Connector Pts 3 Func 2 Lfl	Y	N	46.67056067	 HoseConnectorPts3Func2Lfl	N	Y																		LFL			2 Stages	3 Ways							
HOSES	MAST	F807	620	F807620002	ERP16-20ATF / ERP30-40TH	3 WAY HOSES : FOR 2 STG FFL MAST	EUR	370	F8071538238	F807620002F8071538238	3 Way Hoses : 2 Stg Ffl 3270Mm	Y	N	103.80302039999999	 3WayHoses:2StgFfl3270Mm	N	N																		FFL	3270 MM		2 Stages	3 Ways							
HOSES	MAST	F807	620	F807620002	ERP16-20ATF / ERP30-40TH	3 WAY HOSES : FOR 2 STG FFL MAST	EUR	370	F8071549737	F807620002F8071549737	Hose Attach Parts 3 Func 2 Ffl	Y	N	20.472100449999999	 HoseAttachParts3Func2Ffl	N	N																		FFL			2 Stages	3 Ways							
HOSES	MAST	F807	620	F807620002	ERP16-20ATF / ERP30-40TH	3 WAY HOSES : FOR 2 STG FFL MAST	EUR	370	F8071549907	F807620002F8071549907	H/Hose 3 Func 2 Ffl 3218	Y	N	122.32262160000001	 H/Hose3Func2Ffl3218	N	N																		FFL	3218 MM		2 Stages	3 Ways							
HOSES	MAST	F807	620	F807620002	ERP16-20ATF / ERP30-40TH	3 WAY HOSES : FOR 2 STG FFL MAST	EUR	370	F8071605077	F807620002F8071605077	Hose Connector Pts 3 Func 2 Ffl	Y	N	67.128090229999998	 HoseConnectorPts3Func2Ffl	N	Y																		FFL			2 Stages	3 Ways							
HOSES	MAST	F807	620	F807620003	ERP16-20ATF / ERP30-40TH	3 WAY HOSES : FOR 3 STG FFL MAST	EUR	390	F8071538245	F807620003F8071538245	3 Way Hoses : 3 Stg Ffl 4500Mm	Y	N	58.95382094	 3WayHoses:3StgFfl4500Mm	N	N																		FFL	4500 MM		3 Stages	3 Ways							
HOSES	MAST	F807	620	F807620003	ERP16-20ATF / ERP30-40TH	3 WAY HOSES : FOR 3 STG FFL MAST	EUR	390	F8071538246	F807620003F8071538246	3 Way Hoses : 3 Stg Ffl 4800Mm	Y	N	59.959212350000001	 3WayHoses:3StgFfl4800Mm	N	N																		FFL	4800 MM		3 Stages	3 Ways							
HOSES	MAST	F807	620	F807620003	ERP16-20ATF / ERP30-40TH	3 WAY HOSES : FOR 3 STG FFL MAST	EUR	390	F8071538247	F807620003F8071538247	3 Way Hoses : 3 Stg Ffl 5550Mm	Y	N	62.917103019999999	 3WayHoses:3StgFfl5550Mm	N	N																		FFL	5550 MM		3 Stages	3 Ways							
HOSES	MAST	F807	620	F807620003	ERP16-20ATF / ERP30-40TH	3 WAY HOSES : FOR 3 STG FFL MAST	EUR	390	F8071538256	F807620003F8071538256	3 Way Hoses : 3 Stg Ffl 4950Mm	Y	N	60.454622610000001	 3WayHoses:3StgFfl4950Mm	N	N																		FFL	4952 MM		3 Stages	3 Ways							
HOSES	MAST	F807	620	F807620003	ERP16-20ATF / ERP30-40TH	3 WAY HOSES : FOR 3 STG FFL MAST	EUR	390	F8071549739	F807620003F8071549739	Hose Attach Parts 3 Func 3 Ffl	Y	N	30.00146251	 HoseAttachParts3Func3Ffl	Y	N																		FFL			3 Stages	3 Ways							
HOSES	MAST	F807	620	F807620003	ERP16-20ATF / ERP30-40TH	3 WAY HOSES : FOR 3 STG FFL MAST	EUR	390	F8071549825	F807620003F8071549825	H/Hose 3 Func 3 Ffl 4450	Y	N	69.590570639999996	 H/Hose3Func3Ffl4450	N	N																		FFL	4450 MM		3 Stages	3 Ways							
HOSES	MAST	F807	620	F807620003	ERP16-20ATF / ERP30-40TH	3 WAY HOSES : FOR 3 STG FFL MAST	EUR	390	F8071549827	F807620003F8071549827	H/Hose 3 Func 3 Ffl 4750	Y	N	70.566820269999994	 H/Hose3Func3Ffl4750	N	N																		FFL	4750 MM		3 Stages	3 Ways							
HOSES	MAST	F807	620	F807620003	ERP16-20ATF / ERP30-40TH	3 WAY HOSES : FOR 3 STG FFL MAST	EUR	390	F8071549828	F807620003F8071549828	H/Hose 3 Func 3 Ffl 4900	Y	N	71.047659640000006	 H/Hose3Func3Ffl4900	N	N																		FFL	4900 MM		3 Stages	3 Ways							
HOSES	MAST	F807	620	F807620003	ERP16-20ATF / ERP30-40TH	3 WAY HOSES : FOR 3 STG FFL MAST	EUR	390	F8071549832	F807620003F8071549832	H/Hose 3 Func 3 Ffl 5500	Y	N	73.495569160000002	 H/Hose3Func3Ffl5500	N	N																		FFL	5550 MM		3 Stages	3 Ways							
HOSES	MAST	F807	620	F807620003	ERP16-20ATF / ERP30-40TH	3 WAY HOSES : FOR 3 STG FFL MAST	EUR	390	F8071549886	F807620003F8071549886	Hose Attach Parts 3 Func 3 Ffl	Y	N	68.556037450000005	 HoseAttachParts3Func3Ffl	N	Y																		FFL			3 Stages	3 Ways							
HOSES	MAST	F807	620	F807620003	ERP16-20ATF / ERP30-40TH	3 WAY HOSES : FOR 3 STG FFL MAST	EUR	390	F8071608405	F807620003F8071608405	Hose Connector Pts 3 Func 3 Ffl	Y	N	52.979756039999998	 HoseConnectorPts3Func3Ffl	N	Y																		FFL			3 Stages	3 Ways							
HOSES	MAST	F807	620	F807620004	ERP16-20ATF / ERP30-40TH	4 WAY HOSES : FOR 2 STG LFL MAST	EUR	465	F8071538235	F807620004F8071538235	4 Way Hoses : 2 Stg Lfl 3830Mm	Y	N	88.270451620000003	 4WayHoses:2StgLfl3830Mm	N	N																		LFL	3830 MM		2 Stages	4 Ways							
HOSES	MAST	F807	620	F807620004	ERP16-20ATF / ERP30-40TH	4 WAY HOSES : FOR 2 STG LFL MAST	EUR	465	F8071538254	F807620004F8071538254	4 Way Hoses : 2 Stg Lfl 3330Mm	Y	N	84.948288700000006	 4WayHoses:2StgLfl3330Mm	N	N																		LFL	3330 MM		2 Stages	4 Ways							
BATTERY COMPARTMENT	HYDRAULICS	F807	200	F807200010	ERP16-20ATF / ERP30-40TH	BATTERY COMP:W/BATTERY ROLL OUT 640	EUR	1075	F807524243345	F807200010F807524243345	Batt Comp Side Remove 1385 2.0T	Y	N	1615.5911410000001	 BattCompSideRemove138520T	N	N																													
BATTERY COMPARTMENT	HYDRAULICS	F807	200	F807200010	ERP16-20ATF / ERP30-40TH	BATTERY COMP:W/BATTERY ROLL OUT 640	EUR	1075	F807524243345	F807200010F807524243345	Batt Comp Side Remove 1385 2.0T	Y	N	1615.5911410000001	 BattCompSideRemove138520T	N	N																													
BATTERY COMPARTMENT	HYDRAULICS	F807	200	F807200010	ERP16-20ATF / ERP30-40TH	BATTERY COMP:W/BATTERY ROLL OUT 640	EUR	1075	F807524199505	F807200010F807524199505	Bat Comp Side Remov 1385 1.6/1.8	Y	N	1490.8934650000001	 BatCompSideRemov138516/18	N	N																											Standard Application		
BATTERY COMPARTMENT	HYDRAULICS	F807	200	F807200010	ERP16-20ATF / ERP30-40TH	BATTERY COMP:W/BATTERY ROLL OUT 640	EUR	1075	F807524199505	F807200010F807524199505	Bat Comp Side Remov 1385 1.6/1.8	Y	N	1490.8934650000001	 BatCompSideRemov138516/18	N	N																													
BATTERY COMPARTMENT	HYDRAULICS	F807	200	F807200010	ERP16-20ATF / ERP30-40TH	BATTERY COMP:W/BATTERY ROLL OUT 640	EUR	1075	F807524199505	F807200010F807524199505	Bat Comp Side Remov 1385 1.6/1.8	Y	N	1490.8934650000001	 BatCompSideRemov138516/18	N	N																													
BATTERY COMPARTMENT	HYDRAULICS	F807	200	F807200010	ERP16-20ATF / ERP30-40TH	BATTERY COMP:W/BATTERY ROLL OUT 640	EUR	1075	F807524199505	F807200010F807524199505	Bat Comp Side Remov 1385 1.6/1.8	Y	N	1490.8934650000001	 BatCompSideRemov138516/18	N	N																													
BATTERY COMPARTMENT	HYDRAULICS	F807	200	F807200010	ERP16-20ATF / ERP30-40TH	BATTERY COMP:W/BATTERY ROLL OUT 640	EUR	1075	F807524243345	F807200010F807524243345	Batt Comp Side Remove 1385 2.0T	Y	N	1615.5911410000001	 BattCompSideRemove138520T	N	N																											Standard Application		
BATTERY COMPARTMENT	HYDRAULICS	F807	200	F807200010	ERP16-20ATF / ERP30-40TH	BATTERY COMP:W/BATTERY ROLL OUT 640	EUR	1075	F807524243345	F807200010F807524243345	Batt Comp Side Remove 1385 2.0T	Y	N	1615.5911410000001	 BattCompSideRemove138520T	N	N																													
BATTERY COMPARTMENT	HYDRAULICS	F807	200	F807200007	ERP16-20ATF / ERP30-40TH	BATTERY COMPARTMENT : DIN 640MM	EUR	605	F807524214018	F807200007F807524214018	Din Battery Box 2.0T 1385Mm	Y	N	418.03883409999997	 DinBatteryBox20T1385Mm	N	N																													
BATTERY COMPARTMENT	HYDRAULICS	F807	200	F807200007	ERP16-20ATF / ERP30-40TH	BATTERY COMPARTMENT : DIN 640MM	EUR	605	F807524214018	F807200007F807524214018	Din Battery Box 2.0T 1385Mm	Y	N	418.03883409999997	 DinBatteryBox20T1385Mm	N	N					DIN																								
BATTERY COMPARTMENT	HYDRAULICS	F807	200	F807200007	ERP16-20ATF / ERP30-40TH	BATTERY COMPARTMENT : DIN 640MM	EUR	605	F807524214016	F807200007F807524214016	Din Battery Box 1.8T 1385Mm	Y	N	291.43237090000002	 DinBatteryBox18T1385Mm	N	N																													
BATTERY COMPARTMENT	HYDRAULICS	F807	200	F807200007	ERP16-20ATF / ERP30-40TH	BATTERY COMPARTMENT : DIN 640MM	EUR	605	F807524214016	F807200007F807524214016	Din Battery Box 1.8T 1385Mm	Y	N	291.43237090000002	 DinBatteryBox18T1385Mm	N	N					DIN																								
BATTERY COMPARTMENT	HYDRAULICS	F807	200	F807200007	ERP16-20ATF / ERP30-40TH	BATTERY COMPARTMENT : DIN 640MM	EUR	605	F807524214018	F807200007F807524214018	Din Battery Box 2.0T 1385Mm	Y	N	418.03883409999997	 DinBatteryBox20T1385Mm	N	N																											Standard Application		
BATTERY COMPARTMENT	HYDRAULICS	F807	200	F807200007	ERP16-20ATF / ERP30-40TH	BATTERY COMPARTMENT : DIN 640MM	EUR	605	F807524214018	F807200007F807524214018	Din Battery Box 2.0T 1385Mm	Y	N	418.03883409999997	 DinBatteryBox20T1385Mm	N	N																													
